time	x_1i	x_2i	x_3i	x_4i	x_5i	x_6i	x_7i	mag
1974-04-30	0.07846705169419654	0.11605768306671516	0.09652343201574376	0.05918931862919453	0.0599440278679445	4.7	0.0010937076750024298	5.3
1974-05-31	-0.004466212277902115	0.07846705169419654	0.11605768306671516	0.09652343201574376	0.05918931862919453	4.824999999999998	0.0011279760969904395	6.5
1974-06-30	-0.060647183620061614	-0.009308637485870852	0.03184644220954147	0.013041876333431568	0.07878357948358372	4.7	0.0015132335505866972	5.0
1974-07-31	0.03810937889639099	-0.060647183620061614	-0.009308637485870852	0.03184644220954147	0.013041876333431568	4.9	0.001162994939436113	6.0
1974-08-31	-0.038791686553484084	0.04291447449636998	-0.10490204876890252	0.04370918698704207	0.04021245202807855	0.0	0.0014298033800799821	5.6
1974-09-30	-0.08444544554692003	0.05243730286800008	0.03200814267891994	-0.07530682883704698	0.008973211882543186	0.0	0.0017836134861364942	4.7
1974-10-31	0.016857621810897894	-0.038791686553484084	0.04291447449636998	-0.10490204876890252	0.04370918698704207	4.5	0.001272633801339762	5.0
1974-11-30	0.02620441363052739	0.05226263806367315	-0.06957486328504002	0.03810937889639099	-0.060647183620061614	4.7	0.0010937076750023992	5.8
1974-12-31	0.0359039750250667	0.029375979565969487	0.023798261926860187	-0.08444544554692003	0.05243730286800008	4.9	0.0009639757257341572	0.0
1975-01-31	0.0359039750250667	0.029375979565969487	0.023798261926860187	-0.08444544554692003	0.05243730286800008	4.9	0.0009639757257341572	5.9
1975-02-28	0.014159314094394746	0.0359039750250667	0.029375979565969487	0.023798261926860187	-0.08444544554692003	0.0	0.0008741544155122367	5.3
1975-03-31	-0.0349753954593055	0.005142013756843644	0.08470549447662258	0.0043084770030099575	0.016857621810897894	4.5	0.0008455935948537244	5.3
1975-04-30	0.0458524979720476	0.02845531364163678	-0.004632770970976363	-0.014159314094396747	0.05864211501041061	5.8	0.0005957183472898511	5.8
1975-05-31	-0.08550039018110556	-0.031937331675688574	0.06205832221342322	0.00966322857626789	0.0233823535503751	5.1	0.001198772216236197	4.9
1975-06-30	-0.013278469687217688	-0.06198757427253233	-0.005092332464511573	0.029833381702457418	-0.0349753954593055	4.5	0.0011987722162362126	5.0
1975-07-31	-0.01269866906149919	-0.06893563204813602	-0.05715768486403028	0.05715768486403028	0.014563865925660837	4.8	0.0013893109579919169	4.9
1975-08-31	0.08265792870975408	0.017625587739578008	-0.045299407741910436	-0.06027960792587006	0.0458524979720476	4.6	0.0006179132011549598	5.5
1975-09-30	-0.03565636140420625	0.08265792870975408	0.017625587739578008	-0.045299407741910436	-0.06027960792587006	0.0	0.0007904903231199661	0.0
1975-10-31	-0.03565636140420625	0.08265792870975408	0.017625587739578008	-0.045299407741910436	-0.06027960792587006	0.0	0.0007904903231199661	5.0
1975-11-30	-0.05970367490936913	0.005243582559441906	0.09069281583752786	-0.013278469687217688	-0.06198757427253233	4.9	0.0009333370334684016	4.9
1975-12-31	0.05070690289361601	-0.0401678211157257	0.11204707995439732	-0.01269866906149919	-0.06893563204813602	4.9	0.0005957183472898511	4.9
1976-01-31	0.07244928991815812	0.044976644770427184	-0.044976644770427184	0.09069281583752786	-1.887379141862766e-15	0.0	0.0003884278415820208	4.7
1976-02-29	0.0120306513173023	0.12690938226808535	-0.05970367490936913	0.005243582559441906	0.09069281583752786	4.7	0.00035745254835716574	5.2
1976-03-31	0.05562173180113583	0.005859975198391654	0.011539643467604721	0.0795411139016926	-0.03565636140420625	4.7	0.00027555555133020005	4.7
1976-04-30	0.0308886544739202	-0.006046985267382121	0.0120306513173023	0.12690938226808535	-0.05970367490936913	5.5	0.00030108796056704736	5.5
1976-05-31	0.049700395605902566	0.017580874476572198	-0.017580874476572198	2.664535259100376e-15	0.07244928991815812	0.0	0.00027555555133019436	4.7
1976-06-30	-0.06002227176181285	0.047194196679753775	0.05562173180113583	0.005859975198391654	0.011539643467604721	4.6	0.0003010879605670413	5.4
1976-07-31	-0.02406330241041976	-0.03155842939071385	0.01282807508206485	0.0308886544739202	-0.006046985267382121	5.0	0.00040464516932625286	5.1
1976-08-31	0.10750489533978837	-0.054453195000407684	-0.06002227176181285	0.047194196679753775	0.05562173180113583	4.8	0.0002087076119901853	5.3
1976-09-30	0.033703861822751424	0.09641347139599432	-0.08344481152071648	0.025109532950005956	0.03572284069175824	0.0	0.0002087076119901853	0.0
1976-10-31	0.033703861822751424	0.09641347139599432	-0.08344481152071648	0.025109532950005956	0.03572284069175824	0.0	0.0002087076119901853	5.6
1976-11-30	-0.06069332821629581	0.10986616357671886	-0.02406330241041976	-0.03155842939071385	0.01282807508206485	5.0	0.00028810835583657475	5.2
1976-12-31	-0.0305617352012082	-0.05936228566200796	0.08394035481329576	-0.006046985267379679	-0.037669744288597366	4.5	0.0003884278415819998	5.4
1977-01-31	-0.03462629084725899	-0.0305617352012082	-0.05936228566200796	0.08394035481329576	-0.006046985267379679	0.0	0.0004933887288495253	4.7
1977-02-28	-0.018334976719811547	0.012287991452429205	-0.04418950772315911	-0.03370386182275431	0.10750489533978837	4.7	0.00037269996622360123	5.1
1977-03-31	-0.011905002245153895	-0.006046985267382343	0.012030651317302743	-0.04325149916518689	-0.06069332821629581	4.5	0.00040464516932624543	4.6
1977-04-30	0.018531083883908117	0.006046985267382343	-0.018334976719811547	0.012287991452429205	-0.04418950772315911	4.5	0.000314503255969769	5.3
1977-05-31	-0.01814196621518649	0.029923277608811638	0.02284497945363384	-0.03462629084725899	-0.0305617352012082	4.8	0.0003884278415819998	5.0
