time	b-value	Mean square deviation	Magnitude deficit	Elapsed days	Mean magnitude	Rate of square root of energy released	Mean time between characteristic events	Coefficient of variation from mean time	mag
2006-10-29	0.9897304719266966	0.00465263182374608	0.3644325987272454	245.0	3.408999999999998	174238560.61420438	9.219662773569024	1.043696444365492	0.0
2006-11-05	0.9897304719266966	0.00465263182374608	0.3644325987272454	245.0	3.408999999999998	174238560.61420438	9.219662773569024	1.043696444365492	4.62
2006-11-12	0.9552143400220968	0.0028301637943104483	0.289065387590127	245.0	3.425399999999998	183321925.22048268	10.630914855072463	0.8912579227707251	3.07
2006-11-19	0.9466821420811338	0.002769637543600418	0.2849577788225037	249.0	3.4159999999999986	178798124.61081868	11.069724326599326	0.9211589570862072	3.94
2006-11-26	0.9400615827582356	0.002858134632044473	0.2749143487907304	253.0	3.4146999999999985	176330971.04040942	11.283681607744107	0.9445333269726224	3.48
2006-12-03	0.9399760901890292	0.002831937186383156	0.2754958518165296	258.0	3.4141999999999992	172800591.25400904	11.373537257495592	0.9296892478909584	4.11
2006-12-10	0.9320235564782946	0.004065451241158046	0.23794303894059965	242.0	3.4354999999999998	190394338.96556032	9.588802083333333	0.8069246700103744	3.24
2006-12-17	0.92961102055392	0.0039962036392553815	0.23712252326409636	218.0	3.4314999999999998	210458320.06082976	9.055003522544283	0.7639835894994698	4.2
2006-12-24	0.9233484396516622	0.003903519778213923	0.21390083964729634	224.0	3.4426999999999994	209026899.51909107	9.599883252818037	0.809018841708795	4.11
2006-12-31	0.9135155015480941	0.004103466961299521	0.1879083237593457	229.0	3.4485	206967290.5724714	9.346674031986533	0.7736317236441734	3.32
2007-01-07	0.9125809001418929	0.003589811925609843	0.19433001326292046	220.0	3.4399999999999995	213098000.9033401	9.791551477072307	0.8029900885302426	3.15
2007-01-14	1.0285833051571591	0.005940094211288719	-0.3311926719080187	228.0	3.4064999999999994	166592641.57920912	10.065211805555556	0.8088209313107504	3.12
2007-01-21	1.0268705777908134	0.0060171699684610745	-0.3327618538377779	230.0	3.4056999999999995	165032070.13668582	10.065211805555556	0.8088209313107504	3.81
2007-01-28	1.0650303038564048	0.005231769454360258	-0.2626281595034889	236.0	3.3891	153131497.0178477	11.150924272486773	0.8505670021131329	3.02
2007-02-04	1.0611124109831973	0.005370203197960097	-0.266179444884302	240.0	3.3873	150357186.5923368	11.150924272486773	0.8505670021131329	3.87
2007-02-11	1.1047367800999175	0.00682614349545385	-0.20479907841167133	247.0	3.3841999999999994	141603615.9840059	11.235134154040406	0.8777356009462915	4.29
2007-02-18	1.0769059950136717	0.007318312805394172	-0.24721907322368875	252.0	3.3907000000000007	142381694.00847676	12.131822337962964	0.9270946949441518	3.75
2007-02-25	1.0807469284461722	0.007709454667745846	-0.2488847450681293	257.0	3.398000000000001	141049771.7422676	12.253796296296294	0.9598210393145192	3.16
2007-03-04	1.0908174309795549	0.006533894768702746	-0.22811362366146334	266.0	3.3922000000000008	134763600.76980945	12.521012152777779	0.9603462108560972	3.41
2007-03-11	1.0913850247809267	0.005757988297211063	-0.22092083692065945	260.0	3.385000000000001	136222366.94233593	11.539339668615986	0.91487185075684	0.0
2007-03-18	1.0913850247809267	0.005757988297211063	-0.22092083692065945	260.0	3.385000000000001	136222366.94233593	11.539339668615986	0.91487185075684	3.06
2007-03-25	1.0921451334095045	0.005747206276912	-0.22022240420494832	261.0	3.385400000000001	135740508.79146546	11.539339668615986	0.91487185075684	3.62
2007-04-01	1.1259071740574758	0.006178141548800843	-0.16762940489482947	268.0	3.377400000000002	128054729.71293546	12.931138310185185	0.9394633320755772	4.11
2007-04-08	1.1030031024310472	0.006310649335304838	-0.19777331001515108	263.0	3.3767000000000023	131160023.35481492	13.463770102339186	0.9666555466771736	3.54
2007-04-15	1.1266865190255575	0.0046547312731878366	-0.15956906462355924	264.0	3.369900000000003	128345177.26614726	13.289335404483433	0.9502610778966222	4.41
2007-04-22	1.0938147065119974	0.004287441876141386	-0.21525986568094704	273.0	3.3846000000000043	129646314.4366517	13.289335404483433	0.9502610778966222	3.56
2007-04-29	1.0888312029462333	0.004275174885747453	-0.21340309166180926	271.0	3.376800000000004	129284528.71821132	13.415253411306045	0.957820369267982	3.56
2007-05-06	1.0874534533914937	0.0043701000679484715	-0.20934595441293435	245.0	3.371500000000004	141946159.4245479	12.52285940545809	0.9172923993398524	4.18
2007-05-13	1.0733689821033463	0.005465522856877825	-0.23931655075438216	248.0	3.3829000000000042	143987028.76045284	12.52285940545809	0.9172923993398524	3.04
2007-05-20	1.0683464092292994	0.005539269952901207	-0.2407567277533387	253.0	3.377100000000004	140110836.9104292	12.982913451646091	0.9343319725366658	3.69
2007-05-27	1.0745024434175263	0.005367298298747577	-0.2366386447258959	250.0	3.3806000000000034	142281096.35832855	13.796887860082304	0.9882201163726296	4.01
2007-06-03	1.0676270770803091	0.006585809950163902	-0.2596118940482288	234.0	3.393600000000004	155318952.27773243	10.758368664717347	0.9576605895543678	4.26
