time	b-value	Mean square deviation	Magnitude deficit	Elapsed days	Mean magnitude	Rate of square root of energy released	Mean time between characteristic events	Coefficient of variation from mean time	mag
1979-05-31	1.2883093206534126	0.017486131425150837	-0.1319608839608568	372.0	4.492999999999999	599245799.7517233	8.004250201288245	1.3612797972851778	4.7
1979-06-30	1.3025583035341275	0.017038697730313784	-0.11745911692399247	388.0	4.496999999999999	574147480.7413293	7.9950849586288415	1.3675763188109746	5.7
1979-07-31	1.2211727984790757	0.013720027922641834	-0.12129191785914628	408.0	4.520999999999999	594304474.0157124	8.056756491545897	1.3666420750117818	4.9
1979-08-31	1.221090634733954	0.01367000768989275	-0.123806230779671	423.0	4.524	575474007.9131182	9.12304218106996	0.9528126424552272	6.1
1979-09-30	1.0592888984871478	0.009606252115006129	0.052420403549864325	415.0	4.5470000000000015	665457556.0229907	9.320996685606065	0.9538314755004368	5.3
1979-10-31	1.0527778070266025	0.0070458714551166705	0.04634838335339442	420.0	4.543000000000002	652932405.7501392	9.016183574879227	0.933098715229602	4.8
1979-11-30	1.0682657675201803	0.0101924824031236	0.06656650011102627	424.0	4.556000000000001	651076296.2333668	8.42280486111111	0.8665264567963258	4.7
1979-12-31	1.0687295198809337	0.009971759294173757	0.06779330508077219	436.0	4.556000000000001	632349838.6333476	8.377644907407408	0.866493994224014	5.0
1980-01-31	1.0947727329240728	0.015598591144215763	0.10829990368919427	421.0	4.559000000000001	641013475.226876	7.905799972766883	0.8409599096396071	4.9
1980-02-29	1.0973656830994578	0.016017409494595267	0.12125629391207406	429.0	4.551000000000001	619966594.5697428	8.3458110929557	0.8657447244198966	5.0
1980-03-31	1.1038289790029423	0.01681785070085761	0.12589068385035065	417.0	4.562	642986267.750955	7.561283249158249	0.8236491715740691	5.2
1980-04-30	1.1063792795259175	0.016599404539707506	0.12788072501606162	415.0	4.566000000000002	647272493.3671049	7.475479466735253	0.8016152290287434	5.3
1980-05-31	1.0877229716122916	0.012779703678928358	0.07901447655857474	421.0	4.586000000000001	661415708.0648339	7.442996212121211	0.7958782499546957	4.9
1980-06-30	1.0866115773735032	0.013080644372151827	0.08953202283056605	407.0	4.57	670868222.4193157	7.286987794612794	0.7818215772359184	4.8
1980-07-31	1.082769921803206	0.011502440204582685	0.09127629647282907	425.0	4.559	633632396.5938013	7.829200515373863	0.8269645068395772	5.1
1980-08-31	1.0995096866486145	0.014280333439169934	0.11929420094014632	404.0	4.559	661905327.2659973	6.629802812071331	1.0688442119385448	5.0
1980-09-30	1.1306051563647268	0.02280307223389853	0.16951170568952098	405.0	4.553000000000001	634878356.9231839	7.2172013888888875	0.9581378369651512	5.4
1980-10-31	1.141437776285813	0.022203013089157647	0.1717817906129442	428.0	4.566	621183158.5939893	7.472597643097643	0.9902006979530864	4.8
1980-11-30	1.1389466052753057	0.02161768696440416	0.17273216969152205	442.0	4.559	596891182.3340888	8.002730409807954	0.9302400693103589	4.8
1980-12-31	1.152493173588586	0.02351116828902703	0.18982033073259966	469.0	4.5680000000000005	563733490.7167406	8.043141447368424	0.9550191910433798	4.5
1981-01-31	1.3992338606270918	0.031408795958162865	-0.25184362487663403	491.0	4.550999999999998	481078059.20285183	8.318008860153256	0.9665101727486975	5.5
1981-02-28	1.346517934499024	0.02535440299526546	-0.21246712611912333	505.0	4.566999999999998	487979287.14233536	8.436087364303956	0.9712368809068028	5.9
1981-03-31	1.218569509907145	0.015678635405344227	0.04830993632903535	493.0	4.583999999999999	537019547.0191473	8.454398746807152	1.0049926442334054	4.9
1981-04-30	1.2173699389261072	0.017368513141548046	0.04120552808666922	486.0	4.589999999999998	551788836.127725	8.173202227011494	0.9746958220945112	5.2
1981-05-31	1.207713517661118	0.0169218691523323	0.024315835423402987	476.0	4.594999999999996	569919294.0033847	8.11214607699805	0.9855260829963688	6.3
1981-06-30	1.0185575892308238	0.01484260677456222	0.17442246367774938	477.0	4.600999999999997	642405852.1121932	8.494959175084176	0.9985014662494852	4.8
1981-07-31	1.0186057811127638	0.014762841500724325	0.17590734008566855	482.0	4.599999999999998	634366313.6984402	8.763223274410777	1.0445130254967976	5.3
1981-08-31	1.0117233442607612	0.013507588999847069	0.15006019664399606	517.0	4.611999999999998	605288216.9189576	9.444703789437588	1.0891287957307765	4.7
1981-09-30	1.0120124017052017	0.014259778494628087	0.16340591906843205	524.0	4.597999999999999	586024210.911979	9.289478324915825	1.0731209487033009	6.2
1981-10-31	0.929647640001434	0.01619451896807791	0.0055291171512568136	498.0	4.622999999999998	684867697.7333579	8.889902860449736	1.0428882908977914	4.4
1981-11-30	0.9281329080766866	0.01581369228496095	0.0047917956663017245	519.0	4.618999999999999	655004645.0615526	8.969475168350169	1.0451666681319245	5.1
1981-12-31	0.9345960931955308	0.016348478462014027	-0.002493955765391576	536.0	4.643	651579019.8743953	9.015343231162198	0.9382528178796308	4.7
1982-01-31	0.9338288609763052	0.01671541426737331	0.0038585180536818697	521.0	4.635999999999999	663410210.0032821	8.239676710608915	0.9390605907921598	4.7
1982-02-28	0.9327997047990474	0.01683196764994174	0.007642199771447089	515.0	4.6309999999999985	666031356.1999207	8.851869612068965	0.8918060487375093	5.4
1982-03-31	0.938285497484069	0.01808008414557349	0.009150025896900615	498.0	4.646	697876467.4906943	8.167183894960536	0.9149959182981936	5.5
1982-04-30	0.9240646938617879	0.013181361763114016	-0.035868680331603287	517.0	4.656000000000001	689074214.6472898	8.123733217592592	0.9031647272690896	4.8
1982-05-31	0.9239898328625408	0.013295787719469036	-0.03628942868712315	493.0	4.656000000000001	723079751.0864732	8.009655916509729	0.814089819708234	4.7
1982-06-30	0.9241504323507298	0.0131566748484497	-0.035153357792901296	502.0	4.656000000000001	709086293.5261767	8.234254629629627	0.8430786021813228	4.7
1982-07-31	0.9361542535950926	0.01753532046337031	0.008697811516038101	509.0	4.64	679094332.079659	8.548487523540489	0.8370100627726131	5.2
1982-08-31	0.9309091969369012	0.014807638182360812	-0.009386957189606806	523.0	4.640999999999999	667168684.3953497	8.683804418453539	0.8388983727752056	4.8
1982-09-30	0.9619989618791284	0.02129100448350577	0.07583626369906415	528.0	4.614000000000001	616579568.367051	9.346027199074074	0.8315468890888982	5.4
1982-10-31	0.9522792041674693	0.018107641922542345	0.036987067068603	527.0	4.6320000000000014	636807067.0666388	9.24676778752437	0.8222629207099255	4.9
1982-11-30	1.0862201456510845	0.01917161859745953	0.1725084348008874	483.0	4.600000000000001	599171266.3308825	8.263299231150794	0.7517462834501321	4.8
1982-12-31	1.0861166272274774	0.021655420168583163	0.1788818225388571	470.0	4.592000000000001	605052852.6633066	8.391304770171956	0.7641850431961081	6.6
1983-01-31	0.9613704660692884	0.04094032138295935	0.3907824730489082	468.0	4.613	693144093.2153363	7.946092082548651	0.7375907486896425	5.0
1983-02-28	0.9662042928748299	0.04284342354413217	0.3971203744157625	496.0	4.62	656914605.4533327	8.093625721007893	0.7656978153396017	5.3
