time	b-value	Mean square deviation	Magnitude deficit	Elapsed days	Mean magnitude	Rate of square root of energy released	Mean time between characteristic events	Coefficient of variation from mean time	mag
1977-10-31	1.6055893294808719	0.0047169935918688725	0.1644883975609952	232.0	3.2238999999999987	101019041.478842	15.296453510802472	1.1553304269665732	3.96
1977-11-30	1.3856244114739158	0.0022878249225431932	-0.002059656011504707	217.0	3.2339999999999987	113946269.09984942	14.867948908730158	0.7763198193059093	4.09
1977-12-31	1.2923870645517184	0.0031982888699420607	-0.12020113140868904	141.0	3.2659999999999987	189752567.28333423	8.386093364197531	0.5072180469831703	3.44
1978-01-31	1.2769622070991309	0.0035113487628212546	-0.12267201890234868	143.0	3.257299999999999	184683239.6614848	8.042745726495726	0.4524905267661524	3.37
1978-02-28	1.3711375076000452	0.007079827338249402	-0.3045512808024604	140.0	3.2423999999999986	178364977.33984852	3.3548794367283947	0.5841063720228499	3.69
1978-03-31	1.4391597503614508	0.005613059184819169	-0.25711805121505016	145.0	3.2458	171297547.17770475	7.79303158068783	0.43179501478541854	4.8
1978-04-30	1.0065103373513593	0.007936230720132855	-0.045132416034819656	148.0	3.2961000000000014	221830959.15042028	13.798509516460905	0.6013782040303118	3.96
1978-05-31	1.0248890682870435	0.0147776443862629	0.010391916790705835	165.0	3.279100000000001	190636271.8479544	16.719265689300414	0.7765830555728939	5.03
1978-06-30	0.9237962121664072	0.010051913661384377	0.007225150086288323	147.0	3.3384000000000005	260691170.69505763	9.111566358024689	0.9664328675704408	4.42
1978-07-31	0.9095798879878244	0.004899288382734842	-0.06786235120572748	152.0	3.376100000000002	272191541.6222754	9.682378086419751	1.139975366463635	3.84
1978-08-31	0.9234074143906704	0.004502227880883199	-0.046655162241683534	138.0	3.3771000000000013	297931399.69475174	7.599470807613168	1.4860775658935932	5.08
1978-09-30	0.9812025176486746	0.008833193860874831	0.147149813697256	154.0	3.3342	243106239.17261752	8.223737702546297	1.5457457183658447	3.83
1978-10-31	0.9945293020792866	0.00844393014673937	0.15692881921544366	172.0	3.3444	219721328.1682309	8.946695297270956	1.4638496370304224	3.66
1978-11-30	0.9994927500295456	0.00818360166631969	0.16050482729314994	193.0	3.3515	197197935.85302463	9.122802854938273	1.5332932425307235	4.27
1978-12-31	1.1077360714133593	0.007235390673171402	0.35942745817652266	198.0	3.304600000000001	163370882.1680603	9.332870370370367	1.622418606665181	3.52
1979-01-31	1.1084936702455903	0.008741135068025685	0.3748585824545465	209.0	3.2950000000000013	152102287.99561158	12.914850363756615	1.0145645461273982	5.21
1979-02-28	0.9988009346349258	0.024396018733327026	0.3598069924772682	190.0	3.303	189667105.4609434	14.7446875	0.9972098284341316	4.2
1979-03-31	1.1534251661642143	0.01895464240528788	0.5642644364339251	197.0	3.2929000000000013	161559205.57958794	12.631363960113957	0.8765936177202177	5.23
1979-04-30	0.824923398091577	0.008374519089196791	-0.03778710769611582	131.0	3.3706	358376799.59274185	7.9358912037037035	0.9639515077649412	3.5
1979-05-31	0.8427902310974476	0.011489319597499615	-0.0019816809315864607	140.0	3.3712	330383853.8161174	6.198283179012345	1.1892166853673218	3.69
1979-06-30	0.9229086323307696	0.011406805495815141	0.20976112724958984	143.0	3.3324999999999987	273673278.09855324	9.220375330687832	0.8706526312856444	4.83
1979-07-31	0.8124537889438064	0.006443586215429354	-0.07774686946452203	119.0	3.3816999999999986	390932169.4903559	8.71775819088319	0.7296299745665132	4.0
1979-08-31	1.0708061081503282	0.0014426605658491526	0.017817603620573053	134.0	3.341699999999999	255217702.65485683	7.449420572916668	0.6652913351319523	3.93
1979-09-30	1.0768587819204762	0.0018518010442422788	0.033996364879232736	167.0	3.3330999999999995	201640298.749362	10.31553086419753	0.7418047922751516	3.74
1979-10-31	1.1014789277113834	0.002052427162486731	0.064344808637121	190.0	3.3349	176057015.44446117	10.053029513888887	0.7460263862574898	6.4
1979-11-30	0.9921666619762599	0.001053460622741392	-0.048826603352797086	15.0	3.3755	2557156599.2485514	0.10397376543209877	0.593080312792643	3.43
1979-12-31	1.0057076967947112	0.0015899236652067552	-0.02090371845810779	39.0	3.3682000000000003	965732100.5561322	0.116786908436214	0.6259149707526487	4.75
1980-01-31	0.9286265778711348	0.0037078131108850493	-0.15753701882459747	73.0	3.3778	552993319.3440684	3.880231481481481	0.30306132067245223	3.99
1980-02-29	0.9957492026899424	0.00499709926542559	0.007887181352150384	106.0	3.3346	338422979.8020252	8.301152146464647	0.5506760968844728	5.34
1980-03-31	0.9314540045190886	0.0054734287785301655	0.31849897520887804	133.0	3.3409999999999997	302377316.30724084	9.48585400132275	0.7043792539103505	3.63
1980-04-30	0.9273971686889566	0.005198398937427231	0.3174825911606049	160.0	3.3371999999999997	250694675.42505684	10.309878472222222	0.7787891015469549	3.58
1980-05-31	0.9911748845615388	0.011811112855833288	0.4774444013439556	195.0	3.297899999999999	184294203.2033848	12.291555059523807	0.8987797675846241	4.9
1980-06-30	0.9163575318385596	0.010962757618175046	0.33976776985834345	225.0	3.3103999999999987	173838008.92291012	13.07713675213675	0.9716986320597512	6.3
1980-07-31	0.7065478941433248	0.023516405587409733	0.7750514274420031	178.0	3.3479	451054606.4347416	9.31338324652778	0.7405460321608585	3.6
1980-08-31	0.7035242375633193	0.02743252696968629	0.7758083057925615	165.0	3.3337000000000008	480737315.1296792	12.588627136752136	0.7271285299102545	3.64
1980-09-30	0.7575673135812865	0.036089317610455834	0.9688571005932598	187.0	3.3066000000000004	379902056.36817634	14.45045851139601	0.8355080105317272	4.5
1980-10-31	0.7445374009242496	0.02526312850309	0.9075522156788524	212.0	3.3321000000000014	348873505.66842824	15.395362357549855	0.9204245290689416	4.55
1980-11-30	0.7403048021635605	0.021990798562412917	0.8675978572619369	197.0	3.353000000000002	385972446.24808896	13.319776234567902	0.8625693512116485	3.4
1980-12-31	0.7451104452902427	0.02445040765855567	0.8765553937701025	185.0	3.3522000000000016	409839936.23629063	12.701217382154882	0.7918957089523754	3.71
1981-01-31	1.1821492338660324	0.006126691959047022	-0.08926993683855232	204.0	3.310700000000001	150382828.1906631	15.127466168091171	0.857510927906052	3.62
1981-02-28	1.2913432008423982	0.010280818351349712	0.07115452467089156	235.0	3.2645000000000013	114680745.54081376	18.594092592592595	1.1595306675865351	3.63
1981-03-31	1.2790052733591448	0.008722912498881708	0.04966899159007987	260.0	3.2698	104887318.50748348	16.237016559829062	1.0944567533068197	3.73
1981-04-30	1.2886881048372634	0.008725140878995634	0.04816393492801474	267.0	3.2798	103949041.41343573	15.464756172839511	1.1135504200117945	5.75
1981-05-31	0.89892518933113	0.012987689984800816	0.6636355001501002	185.0	3.352000000000001	257528724.971722	10.695123910675383	0.7226305961356951	3.33
1981-06-30	0.927213736863496	0.017782756809628056	0.7355644030653776	202.0	3.3352000000000004	225602144.53396383	8.38095703125	0.7172377338584608	4.02
1981-07-31	0.9241761879387668	0.01636398557782679	0.7022231456872357	196.0	3.3564	239014151.22613892	9.519256213450294	0.7353646760708097	4.3
1981-08-31	0.9196727382882759	0.011848700433731062	0.6583923804865233	192.0	3.3852	255508911.89833483	9.493170077972712	0.6940552888744373	3.57
1981-09-30	0.9161270117102386	0.0115092649537977	0.6571239127185278	208.0	3.3800000000000012	234720823.49585295	10.332559156378599	0.7516926595356994	5.45
1981-10-31	0.8162952416393324	0.011227208879848093	0.4124046783495192	203.0	3.4167000000000014	291676415.7973961	8.506473214285714	0.6064885158214697	4.76
1981-11-30	0.8008120406745229	0.01138558738839076	0.3801829169658202	195.0	3.4127000000000014	307271285.84358704	8.786642361111111	0.6006153510946434	4.71
1981-12-31	0.7684584037952266	0.008378493407861873	0.2985010982729364	214.0	3.4119000000000006	288976992.1359701	10.254298066448802	0.6635112094288034	3.59
1982-01-31	0.90568907957096	0.007809477481202416	0.33866141316407106	245.0	3.3771	182576309.4772201	13.693715277777775	0.7225823788217646	3.64
1982-02-28	0.9008045603621352	0.007999478692683066	0.33566731903636793	276.0	3.3725	161394351.40570083	16.257798202614378	0.8158612124911173	3.87
