time	b-value	Mean square deviation	Magnitude deficit	Elapsed days	Mean magnitude	Rate of square root of energy released	Mean time between characteristic events	Coefficient of variation from mean time	mag
1977-06-30	0.5837323611335383	0.013755853759757856	0.4593714792852346	2450.0	4.677999999999999	412756268.0786845	32.144151422764224	0.7612492943423963	4.9
1977-07-31	0.7492026866873388	0.01889984573616588	0.047041164320276614	1725.0	4.607999999999999	237031361.02334428	38.04190999779541	0.6724485346464573	5.0
1977-08-31	0.7721623910511626	0.017697708153660358	0.07917024513994875	1644.0	4.620999999999999	251139162.06071597	38.04190999779541	0.6724485346464573	0.0
1977-09-30	0.7721623910511626	0.017697708153660358	0.07917024513994875	1644.0	4.620999999999999	251139162.06071597	38.04190999779541	0.6724485346464573	0.0
1977-10-31	0.7721623910511626	0.017697708153660358	0.07917024513994875	1644.0	4.620999999999999	251139162.06071597	38.04190999779541	0.6724485346464573	4.9
1977-11-30	0.7732569371867296	0.018463869593121456	0.07744656672566119	1720.0	4.627999999999998	241575080.2420928	38.34587285456188	0.6699106545249338	5.1
1977-12-31	0.7730239624327465	0.018843480450361584	0.06992293663345173	1708.0	4.634999999999999	245452628.3760236	38.54714236111111	0.6651243631988993	0.0
1978-01-31	0.7730239624327465	0.018843480450361584	0.06992293663345173	1708.0	4.634999999999999	245452628.3760236	38.54714236111111	0.6651243631988993	5.7
1978-02-28	0.7752171076522006	0.017323961053770848	0.05987486919105756	1738.0	4.653999999999999	250017268.99976137	39.227787219785576	0.6604325433984969	0.0
1978-03-31	0.7752171076522006	0.017323961053770848	0.05987486919105756	1738.0	4.653999999999999	250017268.99976137	39.227787219785576	0.6604325433984969	4.0
1978-04-30	0.7749345337776403	0.0170463990746974	0.06921163953901477	1785.0	4.641999999999999	240344408.0176513	44.96995429724597	0.6544866310559011	0.0
1978-05-31	0.7749345337776403	0.0170463990746974	0.06921163953901477	1785.0	4.641999999999999	240344408.0176513	44.96995429724597	0.6544866310559011	0.0
1978-06-30	0.7749345337776403	0.0170463990746974	0.06921163953901477	1785.0	4.641999999999999	240344408.0176513	44.96995429724597	0.6544866310559011	0.0
1978-07-31	0.7749345337776403	0.0170463990746974	0.06921163953901477	1785.0	4.641999999999999	240344408.0176513	44.96995429724597	0.6544866310559011	5.2
1978-08-31	0.7743898195016727	0.017249639200864846	0.05891032435089461	1867.0	4.650999999999999	232453572.7499444	45.25101851851851	0.6500660837303484	0.0
1978-09-30	0.7743898195016727	0.017249639200864846	0.05891032435089461	1867.0	4.650999999999999	232453572.7499444	45.25101851851851	0.6500660837303484	5.0
1978-10-31	0.7774681200280901	0.0187828388803495	0.05630152807190125	1842.0	4.668999999999999	239101882.69091737	48.7367820945946	0.6586666365443982	5.1
1978-11-30	0.7771990938434324	0.01923386385423172	0.050717849149306986	1838.0	4.673999999999999	241292595.87617594	48.7367820945946	0.6586666365443982	4.9
1978-12-31	0.7772198571445479	0.019387945282667417	0.04990302747033937	1856.0	4.674999999999998	239273646.3378919	48.7367820945946	0.6586666365443982	0.0
1979-01-31	0.7772198571445479	0.019387945282667417	0.04990302747033937	1856.0	4.674999999999998	239273646.3378919	48.7367820945946	0.6586666365443982	0.0
1979-02-28	0.7772198571445479	0.019387945282667417	0.04990302747033937	1856.0	4.674999999999998	239273646.3378919	48.7367820945946	0.6586666365443982	0.0
1979-03-31	0.7772198571445479	0.019387945282667417	0.04990302747033937	1856.0	4.674999999999998	239273646.3378919	48.7367820945946	0.6586666365443982	5.5
1979-04-30	0.9590126028322484	0.038502920642819835	-0.5264100495089874	1992.0	4.646999999999999	158000537.33954012	48.7367820945946	0.6586666365443982	5.8
1979-05-31	0.9430521446567384	0.03475413811539778	-0.4671153718848693	2028.0	4.655999999999999	162460393.9176908	54.302273523523525	0.6973563631196081	0.0
1979-06-30	0.9430521446567384	0.03475413811539778	-0.4671153718848693	2028.0	4.655999999999999	162460393.9176908	54.302273523523525	0.6973563631196081	0.0
1979-07-31	0.9430521446567384	0.03475413811539778	-0.4671153718848693	2028.0	4.655999999999999	162460393.9176908	54.302273523523525	0.6973563631196081	0.0
1979-08-31	0.9430521446567384	0.03475413811539778	-0.4671153718848693	2028.0	4.655999999999999	162460393.9176908	54.302273523523525	0.6973563631196081	0.0
1979-09-30	0.9430521446567384	0.03475413811539778	-0.4671153718848693	2028.0	4.655999999999999	162460393.9176908	54.302273523523525	0.6973563631196081	0.0
1979-10-31	0.9430521446567384	0.03475413811539778	-0.4671153718848693	2028.0	4.655999999999999	162460393.9176908	54.302273523523525	0.6973563631196081	5.3
1979-11-30	0.9704449797028843	0.035894420053171575	-0.4144970822226197	2210.0	4.659999999999998	147622517.49571693	55.80930234053497	0.7116337183054866	4.6
1979-12-31	0.9703375443007279	0.03544023027036282	-0.4137081274118284	2246.0	4.657999999999999	144845150.10860837	55.80930234053497	0.7116337183054866	5.2
1980-01-31	0.9685928611066836	0.03740925925310785	-0.4237434657367505	2276.0	4.669999999999998	145359161.84271178	57.40271097883598	0.7268404235031144	4.8
1980-02-29	0.9686982882524262	0.037858270867883216	-0.4245147329692891	2306.0	4.671999999999998	143868607.4915924	65.25992724867724	0.7550987874344761	0.0
1980-03-31	0.9686982882524262	0.037858270867883216	-0.4245147329692891	2306.0	4.671999999999998	143868607.4915924	65.25992724867724	0.7550987874344761	0.0
1980-04-30	0.9686982882524262	0.037858270867883216	-0.4245147329692891	2306.0	4.671999999999998	143868607.4915924	65.25992724867724	0.7550987874344761	4.9
